LAT,LONG,NAME,COUNTRY_CODE,COUNTRY,DEM_STD,COLD,WARM,GDP,POPULATION,DEM_MEAN
39.72107546,64.54576534,Kogon,UZB,Uzbekistan,145.4812767,-6.375999928,36.35599899,202300,107566,280.9916366
41.39112856,60.35573686,Khiwa,UZB,Uzbekistan,32.47523315,-9.883999825,34.24399948,202300,149751,108.4704081
42.93113792,59.77075964,Chimboy,UZB,Uzbekistan,34.10624087,-12.10400009,33.2519989,202300,36917,71.72261063
43.0704059,58.90001176,Qunghirot,UZB,Uzbekistan,39.42190234,-11.81999969,32.9640007,202300,57758,76.96917743
41.58222801,64.20180701,Zarafshon,UZB,Uzbekistan,104.9004705,-8.840000153,34.79199982,202300,63543,245.4254559
40.1104057,65.35496659,Navoi,UZB,Uzbekistan,258.2897597,-6.055999756,35.7159996,202300,214828,393.6244232
37.82480878,65.19973059,Atamyrat,TKM,Turkmenistan,289.7164224,-5.087999821,37.64799881,94720,33242,388.9186289
39.06178754,66.83146562,Shahrisabz,UZB,Uzbekistan,874.816092,-4.579999924,34.0719986,202300,498545,1093.871629
38.87042971,65.80000403,Qarshi,UZB,Uzbekistan,614.6269528,-4.303999901,36.58800125,202300,386361,638.3607045
40.54040529,70.94000037,Qoqon,UZB,Uzbekistan,1170.642912,-7.524000168,34.14799881,202300,350000,1645.792534
37.92115948,69.77573035,Kulob,TJK,Tajikistan,1139.891963,-4.171999931,36.08800125,25810,115164,1849.514474
39.92191591,69.00146236,Uroteppa,TJK,Tajikistan,1228.029202,-8.088000298,31.2840004,25810,156621,1549.900398
40.10038047,67.83000932,Jizzax,UZB,Uzbekistan,1009.512777,-6.199999809,34.14799881,202300,235352,1051.602533
41.03037539,70.15493201,Angren,UZB,Uzbekistan,904.7551293,-8.772000313,30.5720005,202300,202070,1169.562185
40.85043805,69.59501786,Olmaliq,UZB,Uzbekistan,904.6649576,-7.71600008,33.29600143,202300,121207,1034.039835
10.51267743,99.18721676,Chumphon,THA,Thailand,118.6468457,21.72400093,32.53199768,1161000,85686,50.56364864
8.153958353,99.72863074,Thung Song,THA,Thailand,121.6602645,21.62800026,33.4640007,1161000,28223,51.26813823
7.563400084,99.60801794,Trang,THA,Thailand,110.4867822,22.44400024,32.91200256,1161000,147820,46.01685817
6.550490335,101.2850732,Yala,THA,Thailand,241.4149294,21.12000084,33.45999908,1161000,148140,119.1227708
19.91187115,99.82645422,Chiang Rai,THA,Thailand,332.0011768,14.96399975,33.08799744,1161000,117127,759.058859
18.29155662,99.48125565,Lampang,THA,Thailand,333.5215563,15.98799992,34.20800018,1161000,204081,529.2439922
18.78684938,100.7714611,Nan,THA,Thailand,293.8981559,14.98799992,33.70000076,1161000,82483,541.1440183
16.8283126,100.2728869,Phitsanulok,THA,Thailand,298.4231131,19.12400055,35.31200027,1161000,164017,331.980778
17.63162274,100.0971871,Uttaradit,THA,Thailand,299.7115159,17.74799919,35.36400223,1161000,76630,405.8557561
14.01742474,99.52202836,Kanchanaburi,THA,Thailand,264.5392097,20.51199913,35.23600006,1161000,63699,188.1863706
16.71617474,98.57076859,Mae Sot,THA,Thailand,348.4668911,17.05599976,33.63199997,1161000,45781,310.3739082
16.88474326,99.12933915,Tak,THA,Thailand,336.4356096,17.97200012,35.76800156,1161000,33146,334.6646928
14.80401756,100.6186023,Lop Buri,THA,Thailand,207.1584459,20.29199982,35.14799881,1161000,57761,160.0799038
14.0572156,101.3767989,Prachin Buri,THA,Thailand,152.04888,20.13599968,34.30400085,1161000,79757,114.923928
14.35879925,100.5684244,Ayutthaya,THA,Thailand,193.4482933,20.73200035,34.97999954,1161000,145615,145.6854547
14.01711468,100.5333361,Pathum Thani,THA,Thailand,200.9349351,20.94400024,34.25600052,1161000,154412,140.838224
14.53036501,100.8799816,Saraburi,THA,Thailand,168.7746582,19.84799957,34.4280014,1161000,70769,135.5364466
13.83368919,100.4833134,Nonthaburi,THA,Thailand,211.5427742,21.15600014,34.15999985,1161000,258550,141.860401
13.11329388,99.9411759,Phetchaburi,THA,Thailand,203.3005286,21.31200027,33.85599899,1161000,90497,118.6154469
13.54189821,99.82154496,Ratchaburi,THA,Thailand,224.6989963,21.04800034,34.55199814,1161000,106996,147.5628763
13.60690716,100.6114709,Samut Prakan,THA,Thailand,201.6554493,22.13750076,33.42083359,1161000,388920,126.5125596
15.12025148,104.3298486,Sisaket,THA,Thailand,86.07833074,18.60000038,34.2840004,1161000,44751,155.8171191
20.9604118,107.1000154,Hong Gai,VNM,Vietnam,167.8026386,13.29565239,31.86521721,594900,172915,100.5753798
13.40040814,100.9999743,Chon Buri,THA,Thailand,166.4976214,21.73636436,33.05454636,1161000,226618,95.1909843
12.61327272,102.0978918,Chanthaburi,THA,Thailand,179.6522176,21.65600014,32.07999802,1161000,99819,87.49259107
13.68235476,102.4969372,Aranyaprathet,THA,Thailand,168.7175473,20.10000038,34.33200073,1161000,22472,137.7768993
12.67184796,101.2814559,Rayong,THA,Thailand,134.7559803,21.84399986,33.23199844,1161000,37035,57.04395908
15.00043968,103.116641,Buriram,THA,Thailand,117.2465639,18.31200027,34.62799835,1161000,47292,175.477014
15.8040082,102.0386189,Chaiyaphum,THA,Thailand,206.591198,18.24799919,34.5719986,1161000,58350,259.8672739
14.88682904,103.4914502,Surin,THA,Thailand,97.44211821,18.47599983,34.37599945,1161000,62536,154.0273104
17.49188967,101.7315059,Loei,THA,Thailand,260.63498,15.48799992,33.44800186,1161000,35273,371.1820491
17.87326174,102.747878,Nong Khai,THA,Thailand,351.8115883,16.48800087,33.19599915,1161000,104505,426.8305491
17.16790428,104.1478959,Sakhon Nakhon,THA,Thailand,232.6810971,16.8920002,32.43199921,1161000,76237,274.5703515
17.4047632,102.7893225,Udon Thani,THA,Thailand,250.7868,16.87199974,33.7159996,1161000,247231,324.5405987
22.50135134,103.9659948,Lao Chi,VNM,Vietnam,565.9165873,12.34799957,32.43999863,594900,67206,1018.585956
20.81370241,105.3383142,Hoa Binh,VNM,Vietnam,441.0953203,12.69999981,32.04000092,594900,105260,390.2249728
21.13817873,105.5050223,Son Tay,VNM,Vietnam,408.9434533,12.83600044,32.47200012,594900,189547,369.8294543
20.25430503,105.9750195,Ninh Binh,VNM,Vietnam,303.7127019,13.70800018,32.7159996,594900,130517,181.2783392
21.33041506,105.4299882,Viet Tri,VNM,Vietnam,420.0455021,12.54800034,32.05599976,594900,350000,406.7888568
21.26700808,106.2000187,Bac Giang,VNM,Vietnam,278.5770695,12.19999981,32.86800003,594900,53728,228.8223199
17.39447959,104.76946,Nakhon Phanom,THA,Thailand,259.2882105,16.81599998,32.73999786,1161000,55377,289.5903106
18.33377626,105.900037,Ha Tinh,VNM,Vietnam,305.6557551,15.01599979,33.26399994,594900,165396,218.8036661
12.66704205,108.0499833,Buon Me Thuot,VNM,Vietnam,340.1643515,17.51199913,30.26000023,594900,349945,351.7698671
11.93042035,108.4199865,Da Lat,VNM,Vietnam,347.8673504,11.78800011,25.21999931,594900,256019,270.444556
11.56703168,108.9833113,Phan Rang,VNM,Vietnam,355.8871844,21.16799927,32.7519989,594900,179773,210.4912496
11.65038576,106.6000459,Hon Quan,VNM,Vietnam,254.2403001,20.85199928,31.5,594900,40279,165.0571727
14.38375897,107.9833207,Kon Tum,VNM,Vietnam,378.4243345,16.96800041,30.64800072,594900,105489,385.4238066
15.15043052,108.8299873,Quang Ngai,VNM,Vietnam,396.0672523,18.30799866,33.57999802,594900,250000,262.4692627
16.7503587,107.2000093,Quang Tri,VNM,Vietnam,348.9207245,15.99600029,33.54800034,594900,72722,249.6615564
6.431841246,101.8214229,Narathiwat,THA,Thailand,248.3872057,21.70434761,32.88261032,1161000,68112,125.2306074
10.35537437,107.0849776,Vung Tau,VNM,Vietnam,179.726726,22.6400013,31.8599987,594900,248767,67.33694207
10.933737,108.1000577,Phan Thiet,VNM,Vietnam,345.1639862,22.18636322,32.21363831,594900,336846,191.4712665
10.38038576,105.4200146,Long Xuyen,VNM,Vietnam,78.4768568,23.20000076,32.60400009,594900,350000,23.01536665
10.70039207,105.1166739,Chau Doc,VNM,Vietnam,116.5062861,22.78800011,32.55599976,594900,70239,40.04095359
10.01539512,105.0913525,Rach Gia,VNM,Vietnam,77.08054826,23.62400055,31.29999924,594900,300000,16.78487861
10.53373557,106.416698,Tan An,VNM,Vietnam,118.7328522,22.21199989,32.88399887,594900,137498,46.07056728
10.35041343,106.3500354,My Tho,VNM,Vietnam,78.44987776,22.71199989,32.83200073,594900,124143,29.16819931
9.280375385,105.7199963,Bac Lieu,VNM,Vietnam,9.313363313,23.77600098,31.72800064,594900,225000,1.120353883
9.177358418,105.1500052,Ca Mau,VNM,Vietnam,13.80438896,22.80399895,32.08799744,594900,356636,1.785116957
9.603740661,105.9800321,Soc Trang,VNM,Vietnam,16.71935045,23.25600052,32.26800156,594900,300000,3.676607034
22.83365664,104.9833488,Ha Giang,VNM,Vietnam,564.6347964,12.35200024,32.72000122,594900,38362,895.9924989
-9.779520651,29.08002315,Kawambwa,ZMB,Zambia,194.9018218,10.61200047,30.1760006,65170,20589,1201.761535
-10.19959837,31.17994665,Kasama,ZMB,Zambia,160.9560863,11.03600025,29.61600113,65170,200000,1320.933848
-13.96960081,28.65999711,Kapiri Mposhi,ZMB,Zambia,200.6851327,7.059999943,30.37999916,65170,37942,1146.049149
-12.53961058,27.85002071,Chingola,ZMB,Zambia,85.37927429,7.688000202,29.68000031,65170,182015,1233.822549
-12.36959511,27.8199967,Chililabombwe,ZMB,Zambia,91.83620683,6.251999855,29.94000053,65170,82068,1235.421156
-13.62956989,32.64001257,Chipata,ZMB,Zambia,250.2346645,9.352000237,29.9279995,65170,85963,945.3527225
-12.17958087,26.39998002,Solwezi,ZMB,Zambia,106.617798,5.964000225,30.22800064,65170,65000,1297.470428
-16.80947915,26.97002274,Choma,ZMB,Zambia,228.5564074,5.199999809,29.94799995,65170,46746,955.5436231
-15.27959837,23.12002519,Mongu,ZMB,Zambia,47.91044576,9.036000252,32.84000015,65170,52534,1060.859785
-20.32957436,30.04998979,Zvishavane,ZWE,Zimbabwe,304.9958437,7.5,31.63999939,28330,35896,1000.764082
-18.92960814,29.79997921,Kwekwe,ZWE,Zimbabwe,171.5584578,6.85199976,30.85199928,28330,99149,1186.020845
-20.05961668,30.8200203,Masvingo,ZWE,Zimbabwe,334.5895836,6.335999966,30.34399986,28330,76311,958.8209361
-17.35962645,30.18000769,Chinhoyi,ZWE,Zimbabwe,313.4088528,6.28000021,29.84799957,28330,61739,1020.809539
-16.52959959,28.80004024,Kariba,ZWE,Zimbabwe,267.1011031,12.44799995,32.83200073,28330,25531,872.0656894
14.67040814,-86.22996688,Juticalpa,HND,Honduras,423.7555636,16.8239994,31.77199936,43190,37442,568.188511
14.46039512,-87.64998356,Comayagua,HND,Honduras,494.1901311,16.20400047,31.6079998,43190,71142,613.8723844
13.30067263,-87.19081262,Choluteca,HND,Honduras,477.6951247,22.34399986,34.63599777,43190,99429,465.1979096
37.68856386,-1.698511598,Lorca,ESP,Spain,502.1025576,2.292000055,31.14800072,1690000,86119,481.8830374
37.60042971,-0.980028322,Cartagena,ESP,Spain,411.839765,5.638095379,31.69047546,1690000,201274,278.6604687
43.35049217,-5.829990683,Oviedo,ESP,Spain,531.6335008,2.343999863,22.87599945,1690000,235651,508.9541116
42.88289797,-8.541091351,Santiago de Compostela,ESP,Spain,333.8145506,2.671999931,22.55599976,1690000,92430,258.4506884
38.8804291,-6.96997278,Badajoz,ESP,Spain,162.6121053,1.868000031,29.84399986,1690000,140133,322.6284876
42.47036501,-2.429991497,Logrono,ESP,Spain,390.8302849,-0.636000037,26.36400032,1690000,143698,684.4255068
43.32039064,-1.979993125,San Sebastian,ESP,Spain,413.7068172,4.855000019,24.68000031,1690000,357468,348.688928
4.090382099,30.68002885,Yei,SSD,South Sudan,230.0846652,16.60400009,32.38000107,20880,185000,812.5434427
8.533728454,28.1166711,Gogrial,SSD,South Sudan,61.49556006,18.88800049,36.10799789,20880,50065,447.1554728
14.2503821,32.97999182,El Manaqil,SDN,Sudan,31.10606818,15.88399982,40.22399902,176300,151827,418.4477289
16.68049217,33.42001664,Shendi,SDN,Sudan,48.80426415,15.4119997,41.49599838,176300,186611,422.4539026
18.01702557,33.98328975,Berber,SDN,Sudan,58.55204199,13.74800015,43.19599915,176300,49556,411.6164956
13.99039797,32.29998165,Ed Dueim,SDN,Sudan,34.78093717,16.59200096,40.5320015,176300,87068,416.6467097
18.20037355,-73.74997929,Les Cayes,HTI,Haiti,200.3811322,20.29999924,33.09999847,19340,175457,56.85995877
19.45042645,-72.68324854,Gonaives,HTI,Haiti,356.0961942,20.63157845,33.63684082,19340,166678,170.5559046
55.4503996,-4.61667973,Ayr,GBR,United Kingdom,144.6552198,0.184,17.6400013,2788000,69042,126.80601
57.17039797,-2.079987021,Aberdeen,GBR,United Kingdom,176.7097756,-0.642857134,17.18571472,2788000,189364,92.79784573
56.40034161,-3.469979697,Perth,GBR,United Kingdom,215.8440286,-1.100000024,17.66799927,2788000,39654,243.573518
56.47038902,-3.000008384,Dundee,GBR,United Kingdom,213.3565291,-1.167999983,17.39999962,2788000,151592,197.9296751
54.58037518,-1.230013063,Middlesbrough,GBR,United Kingdom,140.4721254,-0.19600001,18.58399963,2788000,416042,105.9025369
52.42040367,-1.499996583,Coventry,GBR,United Kingdom,71.7774182,-0.244000003,19.39599991,2788000,388271,104.1589115
51.3837486,-2.350022218,Bath,GBR,United Kingdom,89.8825421,0.060000002,19.60000038,2788000,93238,98.49881341
50.70040529,-3.529950197,Exeter,GBR,United Kingdom,84.1224012,1.692000031,19.95599937,2788000,113118,52.36625335
52.20039125,0.116623086,Cambridge,GBR,United Kingdom,43.43293749,-0.863999963,20.39999962,2788000,128488,51.08571138
53.75042584,-0.32999048,Kingston upon Hull,GBR,United Kingdom,84.56241024,0.044,19.32799912,2788000,302296,51.52594629
55.00037539,-7.333283937,Londonderry,GBR,United Kingdom,93.03369068,1.139999986,17.16799927,2788000,83652,69.54990647
53.97038658,-1.080022218,York,GBR,United Kingdom,128.1474948,-1.276000023,19.06799889,2788000,158947,102.5482623
53.83039512,-3.050005332,Blackpool,GBR,United Kingdom,152.2573376,1.070000052,18.56999969,2788000,272792,125.5190057
55.06708966,-3.550000652,Dumfries,GBR,United Kingdom,152.7856968,-0.052000001,18.06800079,2788000,31044,159.5841855
54.28039349,-0.429984376,Scarborough,GBR,United Kingdom,90.01339868,-0.372000009,18.18000031,2788000,70571,47.77375662
50.38538576,-4.159989259,Plymouth,GBR,United Kingdom,73.00878472,2.436000109,19.1760006,2788000,247297,33.72195387
37.75122154,27.41025427,Soke,TUR,Turkey,369.4190367,2.052000046,31.74799919,1670000,77341,263.0150798
39.6503821,27.89001827,Balikesir,TUR,Turkey,390.6249619,-3.187999964,29.54400063,1670000,261516,389.5658997
40.14593325,26.4063879,Canakkale,TUR,Turkey,195.2005442,0.822222233,28.36666679,1670000,87791,125.1326106
41.67043968,26.56999548,Edirne,TUR,Turkey,230.9407474,-4.131999969,28.77599907,1670000,126470,219.9370931
40.99086875,27.50998979,Tekirdag,TUR,Turkey,173.4714534,0.368750006,26.38125038,-9999,122287,142.0573063
40.77602399,29.93061723,Izmit,TUR,Turkey,459.7211974,1.409090877,26.81363678,1670000,466504,380.3223635
40.73625897,31.60612219,Bolu,TUR,Turkey,524.0643911,-6.156000137,24.67200089,1670000,96629,694.8287626
38.75038535,30.55001094,Afyon,TUR,Turkey,284.9295621,-6.808000088,27.25600052,1670000,156992,1099.092377
37.77039349,29.08002315,Denizli,TUR,Turkey,519.6727802,-0.828000009,30.7840004,1670000,372344,828.3494767
38.63039268,27.43996822,Manisa,TUR,Turkey,359.6940956,-0.796000004,31.96800041,1670000,243971,344.9506202
37.77039349,38.27992672,Adiyaman,TUR,Turkey,473.121895,-3.063999891,34.77199936,1670000,223744,982.532747
38.37043439,38.30002885,Malatya,TUR,Turkey,495.8312656,-7.823999882,31.2840004,1670000,461574,1252.587387
36.9203937,34.87997921,Tarsus,TUR,Turkey,736.7431133,4.903999805,33.11199951,1670000,894318,689.2470615
36.11705772,35.93329993,Samandagi,TUR,Turkey,312.0799075,6.049999714,30.38750076,1670000,93638,250.7334886
36.2303583,36.12000688,Hatay,TUR,Turkey,331.5695685,3.523999929,32.30400085,1670000,305564,297.8239915
36.58041445,36.17002966,Iskenderun,TUR,Turkey,471.8414429,5.975999832,31.4640007,1670000,297943,436.8480613
40.65368003,35.83304765,Amasya,TUR,Turkey,516.7505009,-4.915999889,25.79599953,1670000,82896,883.5750497
41.00042889,37.8699259,Ordu,TUR,Turkey,764.5249279,2.333333254,25.33333397,1670000,155117,682.9756786
39.74541506,37.03498979,Sivas,TUR,Turkey,422.880878,-9.56799984,25.26000023,1670000,264022,1404.687523
41.56817202,35.90689327,Bafra,TUR,Turkey,481.9076131,0.875999987,26.36800003,1670000,97452,391.244354
39.92039146,41.29002722,Erzurum,TUR,Turkey,520.1603725,-16.02000046,24.23200035,1670000,420691,1871.246984
39.75264976,39.49277258,Erzincan,TUR,Turkey,559.73414,-8.93200016,29.71199989,1670000,129407,1639.925393
39.71983522,43.05131506,Agri,TUR,Turkey,452.5212208,-17.47200012,25.69599915,1670000,87854,1906.800435
37.92043601,40.23004024,Diyarbakir,TUR,Turkey,453.1907752,-6.056000233,35.65999985,1670000,644763,949.5225917
38.74901593,41.49693966,Mus,TUR,Turkey,564.2202936,-13.57600021,27.2159996,1670000,82536,1570.802147
52.07034751,1.169995482,Ipswich,GBR,United Kingdom,33.85820523,0.319999993,20.00799942,2788000,143767,23.34191131
52.63036501,1.300013386,Norwich,GBR,United Kingdom,23.94598993,-0.244000003,19.78000069,2788000,190756,13.91759019
7.717008279,81.70001542,Batticaloa,LKA,Sri Lanka,245.1356087,22.20000076,34,236700,129222,95.62375857
9.400419738,80.39993974,Kilinochchi,LKA,Sri Lanka,44.33223158,21.7159996,33.75999832,236700,103717,17.86961737
5.948976663,80.5427734,Matara,LKA,Sri Lanka,246.8577963,23.40909004,29.71818161,236700,68244,85.79723938
6.983693867,81.0499259,Badulla,LKA,Sri Lanka,245.7170571,15.96800041,29.64800072,236700,47587,100.5549405
6.780398782,79.88002315,Moratuwa,LKA,Sri Lanka,246.5868461,23.16818237,30.95454597,236700,200000,95.92663108
34.73678021,127.7458353,Yeosu,KOR,South Korea,173.6721355,-1.073684216,29.88947296,-9999,341994,89.59582063
36.56591921,128.7250004,Andong,KOR,South Korea,253.3046444,-8.312000275,31.04800034,1929000,129319,218.9286601
33.51013674,126.5219307,Jeju,KOR,South Korea,68.5218876,1.927272677,30.39090919,1929000,408364,11.61661466
50.83034568,-0.169974407,Brighton,GBR,United Kingdom,46.86520112,0.720000029,19.39999962,-9999,503008,33.40957441
57.46712404,-4.23326644,Inverness,GBR,United Kingdom,219.3617,0.13333334,17.01904678,2788000,45158,273.058449
51.7704175,-1.249986004,Oxford,GBR,United Kingdom,45.71928465,-0.092,19.79599953,2788000,192796,87.21536724
51.88035911,-0.420010825,Luton,GBR,United Kingdom,45.74487382,-0.436000019,19.96800041,2788000,235958,72.01361955
50.80034751,-1.080022218,Portsmouth,GBR,United Kingdom,53.40558066,1.06400001,20.45999908,2788000,442252,44.85193293
52.58041974,-0.249995363,Peterborough,GBR,United Kingdom,47.12154131,-0.476000011,20.26799965,2788000,140141,59.2077468
52.97034426,-1.170016725,Nottingham,GBR,United Kingdom,78.75864005,-0.504000008,19.53199959,2788000,825600,84.7963699
53.00036826,-2.180006756,Stoke,GBR,United Kingdom,106.9196972,-0.228,18.85599899,2788000,390801,128.4350895
41.43037681,31.78001339,Zonguldak,TUR,Turkey,567.6445736,2.092000008,24.62000084,1670000,156918,469.6881913
37.50627525,34.05165767,Eregli,TUR,Turkey,609.5586347,-7.676000118,28.94400024,1670000,92117,1038.46131
37.18154055,33.21501623,Karaman,TUR,Turkey,634.547318,-7.28399992,28.90399933,1670000,120399,1016.718274
38.68036379,29.4200024,Usak,TUR,Turkey,385.3070965,-4.880000114,27.99600029,1670000,152862,945.9273235
36.7204059,37.11999752,Kilis,TUR,Turkey,434.0282744,-2.56400013,33.51599884,1670000,82301,552.6515814
39.85036989,33.52998409,Kirikkale,TUR,Turkey,250.0227228,-6.627999783,28.5720005,1670000,211138,1085.823131
40.60846315,43.09746212,Kars,TUR,Turkey,497.1478764,-16.92000008,23.33200073,1670000,77486,1866.392351
37.31150677,40.74272213,Mardin,TUR,Turkey,369.8462196,-5.243999958,35.06000137,1670000,71373,705.6117056
37.89041201,41.14001054,Batman,TUR,Turkey,566.2369183,-5.507999897,35.43199921,1670000,302074,1061.903757
38.49543968,43.39997595,Van,TUR,Turkey,528.1126959,-10.68400002,26.12800026,1670000,371713,1939.509485
0.44042401,33.19992672,Jinja,UGA,Uganda,263.4041431,15.96800041,27.79599953,84930,301619,1187.00924
3.020369892,30.90001542,Arua,UGA,Uganda,269.0492281,16.59600067,30.05999947,84930,250000,965.7634827
3.650408955,31.72001705,Moyo,UGA,Uganda,276.3606034,16.68799973,32.55199814,84930,22434,911.0680215
0.060395527,32.46002356,Entebbe,UGA,Uganda,86.95794854,16.51200104,26.59199905,84930,175128,1153.182595
0.400426452,32.05002274,Mityana,UGA,Uganda,155.4421683,14.92000008,27.24399948,84930,41131,1140.147692
2.260390441,32.89002315,Lira,UGA,Uganda,189.6411366,15.16800022,30.58800125,84930,135445,1059.599213
1.090410175,34.1699967,Mbale,UGA,Uganda,419.5995216,15.63199997,29.90399933,84930,402368,1312.188965
0.710381692,34.1699967,Tororo,UGA,Uganda,436.516271,15.22000027,28.98399925,84930,150000,1360.218072
46.08042889,18.2200142,Pecs,HUN,Hungary,80.1576469,-5.084000111,25.19199944,267600,186262,145.5231576
47.70035585,17.63002437,Gyor,HUN,Hungary,143.0017139,-5.455999851,24.54800034,267600,136081,220.5798382
46.36702639,17.79998816,Kaposvar,HUN,Hungary,83.38539592,-5.207999706,24.47999954,267600,108528,162.978694
47.78365826,19.13324011,Vac,HUN,Hungary,202.5681303,-6.731999874,25.36000061,267600,35293,235.3865553
48.10040896,20.78001298,Miskolc,HUN,Hungary,264.4433215,-7.711999893,23.96000099,267600,247757,267.3678229
46.25039268,20.15002559,Szeged,HUN,Hungary,39.7028221,-6.607999802,25.43599892,267600,187765,101.9455582
47.53046958,21.63003861,Debrecen,HUN,Hungary,167.9082127,-7.355999947,24.69600105,267600,231286,177.3852166
47.18635622,20.17937781,Szolnok,HUN,Hungary,81.01373164,-6.736000061,24.93199921,267600,109261,129.5437332
-9.249578838,33.64000321,Tukuyu,TZA,Tanzania,356.5989299,9.244000435,27.71199989,150600,127570,1232.293351
-7.959580059,31.62002315,Sumbawanga,TZA,Tanzania,316.4822887,7.547999859,25.8239994,150600,89161,1223.704235
-6.359574362,31.0500321,Mpanda,TZA,Tanzania,289.1738522,15.84799957,32.43600082,150600,73338,1137.818215
-3.819574362,32.58001623,Kahama,TZA,Tanzania,82.69611847,14.95199966,29.69199944,150600,36014,1186.332434
-3.659584128,33.42001664,Shinyanga,TZA,Tanzania,145.4349502,16.49200058,31.38399887,150600,107362,1232.522684
-1.319623597,31.79996049,Bukoba,TZA,Tanzania,159.2222229,15.39599991,25.90800095,150600,100504,1252.062395
-0.329606507,31.7299906,Masaka,UGA,Uganda,144.5874305,15.1960001,27.77599907,84930,65373,1215.956844
-4.579579652,30.10001257,Kasulu,TZA,Tanzania,397.7607405,12.97599983,27.34399986,150600,37349,1249.509354
-5.119598369,30.39002071,Uvinza,TZA,Tanzania,286.3686407,14.81599998,28.98400116,150600,80350,1149.186475
-4.879613018,29.61001664,Kigoma,TZA,Tanzania,420.2143555,18.64400101,28.8920002,150600,164268,1189.346548
-0.599615866,30.65000484,Mbarara,UGA,Uganda,387.1911908,14.40400028,27.3239994,84930,83700,1365.211956
-1.249602032,29.97996822,Kabale,UGA,Uganda,411.9545255,10.03199959,22.85599899,84930,44600,1507.175197
-5.239539369,39.77001664,Chake Chake,TZA,Tanzania,239.8959295,19.66799927,31.1079998,-9999,49959,106.6846888
-9.329625632,34.77001176,Njombe,TZA,Tanzania,458.6504379,6.587999821,25.09600067,150600,46724,1106.834192
-7.769617494,35.69000728,Iringa,TZA,Tanzania,444.4843433,10.47599983,27.05200005,150600,111820,1011.056475
-10.72959186,38.79994665,Masasi,TZA,Tanzania,209.8248148,16.09600067,33.86000061,150600,36032,328.3546053
-10.26961994,40.18999101,Mtwara,TZA,Tanzania,175.5235215,19.73684311,32.6421051,150600,96602,112.578592
-4.81961668,34.74003943,Singida,TZA,Tanzania,230.8945284,12.30000019,27.64400101,150600,62432,1289.587912
-3.339603659,37.33998409,Moshi,TZA,Tanzania,463.1875011,15.02000046,30.05999947,150600,721018,1088.114452
-1.489587383,33.79999345,Musoma,TZA,Tanzania,244.3827523,17.51199913,28.31999969,150600,133156,1305.099849
-5.089574362,38.5400142,Korogwe,TZA,Tanzania,460.1883411,16.56800079,31.97999954,150600,50000,466.9582167
51.13371218,1.300013386,Dover,GBR,United Kingdom,41.07153464,0.536000013,19.70800018,2788000,36384,26.83936093
46.53042727,6.650022744,Lausanne,CHE,Switzerland,799.8368537,-3.496000052,22.22800064,496300,265702,1005.219
47.58038902,7.590017048,Basel,CHE,Switzerland,521.3868372,-3.5,22.83200073,496300,830000,696.1490955
58.26710105,12.29996212,Trollhattan,SWE,Sweden,81.74531461,-6.855999947,19.39999962,498100,44543,89.33524559
57.7304413,12.91997595,Boras,SWE,Sweden,91.91178618,-7.427999973,19.17199898,498100,65008,125.8261506
56.03367149,14.1332869,Kristianstad,SWE,Sweden,63.97947376,-4.884000301,19.7159996,498100,32188,59.1689457
56.05049217,12.70004106,Helsingborg,SWE,Sweden,53.27980491,-3.785000086,18.73500061,498100,91304,39.2702984
38.3512199,-0.483640721,Alicante,ESP,Spain,342.4483718,5.940000057,31.23999977,1690000,315863,244.6754027
39.97041424,-0.05000757,Castello,ESP,Spain,491.3459599,4.860000134,30.12400055,1690000,180610,427.1159306
12.69042564,28.42001176,En Nuhud,SDN,Sudan,69.80726698,14.35999966,38.90399933,176300,108008,569.0319961
-2.349586569,29.74003454,Nyanza,RWA,Rwanda,420.9544196,12.65600014,24.70400047,21970,225209,1580.04908
-2.069603659,29.75998165,Gitarama,RWA,Rwanda,418.9138925,12.33600044,24.30800056,21970,87613,1568.316589
-2.589623597,29.73000932,Butare,RWA,Rwanda,431.2153995,12.93999958,25.01600075,21970,77000,1579.601452
-1.684665915,29.26290605,Gisenyi,RWA,Rwanda,461.2499585,12.53999996,24.41200066,21970,83623,1495.019777
-1.579556052,30.06001501,Byumba,RWA,Rwanda,381.3685365,10.48400021,22.19599915,21970,70593,1518.503544
-1.499612611,29.63001542,Ruhengeri,RWA,Rwanda,419.5071748,10.86400032,23.28800011,21970,86685,1505.905393
11.44037274,-85.8199919,Rivas,NIC,Nicaragua,230.2861849,22.51600075,31.04800034,33550,31941,149.141642
11.88817486,3.446652383,Gaya,NER,Niger,47.09706071,18.1079998,38.77999878,20150,33051,250.920287
13.79043601,5.259926716,Birni Nkonni,NER,Niger,73.77545968,15.98799992,39.98400116,20150,65252,323.8831666
44.3262724,23.82587357,Craiova,ROU,Romania,365.5077329,-6.920000076,26.74399948,441000,304142,332.8792648
44.20627972,27.32591833,Calarasi,ROU,Romania,108.7192158,-6.700000286,27.40799904,441000,73224,108.8329473
46.54047833,15.65004187,Maribor,SVN,Slovenia,402.7180583,-5.915999889,23.55200005,68350,114228,493.2085584
45.2969625,21.88650875,Resita,ROU,Romania,351.9291054,-6.592000008,24.57999992,441000,83324,341.953854
45.75882062,21.22344844,Timisoara,ROU,Romania,279.7027581,-6.167999744,25.46800041,441000,315053,228.252705
